8.668391514192556047e-01,7.641719335033867466e-01,7.007908119791379509e-01,4.828725995368028379e-01,-1.759309869024534012e-01,1.449270356779533420e-01,-1.209097649212068637e-01,9.904564911896838186e-01,-2.156737648336424784e-01,8.476451813251731013e-03,2.390608199905979447e-01,9.174787801643186080e-01,-2.968828602710257281e-01,7.246595526998713677e-01,6.592747161216143403e-02,8.111044979750849926e-01,9.809106865214656246e-01,-1.680049958064313564e-01,6.170229990156655964e-01,6.297940558681385248e-01,1.121072768225511856e-01,4.206416507860956666e-01,-2.438435575413895051e-01,3.124822368599862732e-01,-4.185438648584308696e-01
-2.911319468195112670e-01,-6.746701356926756432e-01,-2.832560388409897101e-01,-8.818726165528977257e-01,-3.082731814002269699e-01,-2.485065129283614005e-01,4.077541794407928966e-01,4.805607741170841996e-01,-3.563561105644292848e-01,6.100298247229071213e-01,8.635264043923551736e-01,-2.784459802740419931e-01,-2.495161325287088838e-01,-6.801749149661875382e-01,-3.027714860923854112e-01,-8.598976448609325640e-01,8.575522738778355025e-01,6.067399642115236524e-01,-1.001493049395242974e+00,-5.614223199809613707e-01,-9.408727644068579643e-01,-7.148988220467673571e-01,2.659060216282883027e-01,2.682550347105850386e-01,-4.271459560585635917e-01
7.904405851657088089e-01,7.342054900105448034e-01,-9.193613612963427162e-01,4.591924685680403573e-01,8.161624741064671396e-02,-5.452082182794378701e-02,8.969791746460645809e-01,-2.366198011838521187e-01,-7.444639862415579623e-01,-3.951556992287374448e-01,5.892434293273631774e-01,7.385033935739840349e-02,5.709566484060553115e-01,-8.155982932155657616e-01,-5.380306321043247797e-01,4.814642664676485606e-01,5.823049004784148774e-01,-6.928457097539634235e-01,7.862365138575075907e-01,7.598472667492773835e-01,5.029324674937347694e-01,5.730849843942233957e-01,-2.803929677336589599e-01,9.874961940951280104e-01,-1.958583571092833986e-01
4.567904725812391847e-02,-3.559251935532544153e-01,-1.049611802449167408e+00,1.295104778619489694e-01,-1.532505514319909334e+00,-1.456570959598718629e+00,8.163951780647596967e-01,-1.352207722496871822e+00,-7.599689957240449711e-01,-4.551814665597185283e-01,-9.338574181380683570e-02,1.436272957297786590e+00,5.461206125172601844e-01,-4.683716661595318520e-01,-2.460653814579245868e-01,-1.881913911042585985e+00,-1.232469390869044723e+00,7.871851921361967541e-01,-8.381979502827093809e-01,1.625404979207427658e+00,-1.653118741052899798e+00,9.045808829076587010e-01,-2.705586952090359154e-01,7.000428658599543441e-01,4.587983581905482611e-01
2.718773804282080819e-01,-9.351249961371195241e-01,4.369283418343649084e-01,7.551465425097363404e-01,2.254106370181252136e-02,3.665369257753359755e-01,1.304490742811772186e-01,7.758507971895375332e-01,2.255740164809090509e-01,-1.569972840990235263e-01,3.104158284020990255e-01,8.565597104846801590e-01,-7.289966182269389527e-01,-2.568567201898532271e-01,-1.172428740091313731e-01,7.360907331780527918e-02,1.090625756551677483e+00,-5.006578942808534993e-01,8.479683084564851869e-01,6.770463401329845921e-01,7.416273081844816373e-01,2.694700911121436851e-02,1.978367226999656059e-01,-4.424848060386958326e-01,-2.187723450043351225e-01
-7.256117849320533608e-01,5.981946406265875593e-01,-2.133559881452810614e-01,4.251709168563083119e-01,1.006830548104919343e+00,1.739938284662174983e-01,-5.382137541076431608e-01,-7.588071785925136759e-01,-2.303835991397394090e-01,7.815579205978231414e-01,3.029323581738845861e-01,-1.067228546817150736e+00,-2.998235999965558340e-01,-2.965633363322093818e-01,1.014327678933210283e-02,2.601486807954911384e-01,-6.060148733470983595e-01,-8.133024641883366268e-01,6.272239815803732910e-01,-6.562464272941195276e-01,4.026542447255322399e-01,-9.240892680408353543e-01,-2.707592457859706592e-01,1.136285472567597765e-01,3.275639093731882445e-01
7.752483024818815904e-01,3.322224501574164712e-01,3.821702459591465595e-01,5.882933437847810421e-01,-6.974030212487767333e-01,-4.260658772210942913e-01,-6.613325461999801647e-01,7.596268262382503966e-01,1.868111206921795608e-01,-5.982868341751330643e-01,6.948809924795468218e-01,-1.503366744980145220e-01,2.470965730829729756e-01,9.312949307210446337e-01,-5.435729717285372464e-01,9.401422428583138258e-01,4.996189375347911965e-01,1.046865189085746550e+00,-7.532160187642372717e-01,1.869661391858572219e-01,6.287500024529363296e-01,-7.266105389485721933e-02,4.282607617303972880e-01,6.246357648787782546e-01,5.124126852910457774e-01
-8.684943383982415277e-01,-3.921268277388572643e-01,-9.019628673450734713e-01,8.959577768462255731e-01,4.461452991099086329e-01,-3.215069229077980872e-01,2.302510842460312457e-01,-8.706977400391103794e-01,-3.694236778176804292e-01,8.230369629415537069e-01,-5.675790470435230217e-01,8.564908753131608155e-01,-6.911364214157887931e-01,3.712081222917822942e-01,-6.332764952766161137e-01,9.392668650404331077e-01,1.051241754416044838e+00,-5.294821866922883036e-01,7.247200484069843407e-01,-8.228469673744340795e-01,-5.525616552925383118e-01,-9.651614130909230704e-01,-6.283837279088076988e-01,-1.030172478077845399e+00,1.953151302040250781e-01
8.556867683448186046e-01,7.416993582964345189e-01,-3.809824584876431164e-02,-7.346943509153117668e-01,-1.164595788605193687e-02,1.646290914299930741e-01,-4.204361233185233693e-01,5.784110214728990229e-01,-8.671436074331705379e-01,-5.075718455656167416e-01,2.543463307567514139e-02,5.519559870297258142e-01,-3.262377058818810016e-01,-6.615489128980630573e-01,9.833884863261792564e-01,-4.711038129154664356e-01,6.046698694290381093e-01,-6.793585435207548651e-01,3.831741264960374371e-01,-4.257489799877590131e-01,1.459338574385957432e-01,8.814549916669055518e-01,9.049442444160191723e-01,4.262244901568974960e-04,5.140422594853413241e-01
-1.036018066798133797e+00,-6.271530456995556557e-01,-4.060636247812257071e-01,-8.407939352328983595e-01,3.395281702820229786e-02,3.958599552825056711e-01,7.182290630024540379e-01,1.093268654389856209e+00,6.254151042181472775e-01,2.044192015098149628e-01,2.976840287404579066e-01,-1.054853033858306643e+00,5.564264166414574220e-01,8.569779302080221539e-01,-1.911997045874457291e-01,4.497104119663833388e-01,-2.748945217337112057e-01,2.617259242577207323e-01,1.028969442007514390e+00,-8.761733658505567179e-01,-1.393893804957742066e-01,3.844158848960792518e-01,2.939296906580916580e-01,-1.118839402182087994e+00,-1.788811916165439220e-01
