3.866576311376018205e-01,-6.508786678933247138e-01,2.117162228540970248e-01,-1.486573657946471227e+00,1.021655994458177341e+00,8.969421822193407445e-01,-8.164097910398233904e-02,-2.470151329417493435e-01,2.198179082101990311e-01,-1.413495709076308671e-01,-3.371969370542705069e-01,8.547444902442790093e-01,5.457199392901246338e-01,9.549239976561599841e-01,-8.547417219998955096e-01,1.351460642133631040e+00,-1.699202435594030725e+00,-2.539193857519035924e-01,2.759669423294144330e-01,7.533192468246432405e-01,2.103338307734426704e-01,-8.330832157400094307e-01,-4.466095598145637946e-01,2.544255039843229538e-01,-4.449132382095938310e-01,2.505171892425513414e-01,1.076304000949077855e+00,8.673016481540013478e-01,-1.247418403410509802e+00,9.482919105429206130e-01,2.418715133623292601e-01,4.468964760053125707e-01,1.772089862689943507e+00,-1.996183566889079553e-01,-5.172710404233040737e-01,4.830551482143325415e-01
4.901560229072944863e-01,-7.425221068035050553e-01,-3.586697086415970293e-01,7.684677189930763652e-02,-8.613399042059083355e-01,-7.855146647940700610e-01,2.003382616766987909e-02,5.601818491366746811e-01,-1.169575474299380108e-01,-5.235720067650375675e-01,8.733736152625127813e-01,1.102044297402138495e+00,-3.002655610568890632e-01,2.208544556543478865e-01,9.009479534483978425e-01,-1.293617927925661548e-01,2.490329158174442725e-01,-8.034271996894735979e-02,-6.868593871866591760e-01,-1.538934475453277162e-01,4.869461492366784494e-01,-9.929085100458735491e-01,-5.694271219142909013e-01,-1.003619270536584729e+00,-5.694855282143400643e-01,-3.129285676480305645e-01,-3.003686396467047381e-01,4.328117123011389067e-01,4.336562593600955529e-01,7.567744953875957803e-01,1.494380027062853222e-01,-9.679441172209419797e-01,6.861323328965470703e-01,-2.233827549236144516e-01,7.820513695441224655e-01,-5.164873326808958609e-01
-6.318000742771092693e-01,4.376707309506554511e-01,8.608606165467434790e-02,-9.881672618253327656e-01,7.980911849414885628e-01,6.392117041028203550e-01,2.676866186020094088e-02,4.007281127892683981e-01,-1.992099397804237004e-01,-4.576694903172544571e-01,-7.897013558137530032e-01,1.009808382444579600e+00,3.045944411577111155e-01,-7.188306590270964191e-01,-9.282435773719538430e-01,4.295266209081943787e-01,7.757609610882328088e-02,-8.688635566547662226e-01,5.257228661769219880e-01,-4.571650703409779748e-01,-5.833127876835227932e-01,8.736454728046699758e-01,6.529621503525565585e-01,-2.501170716571971542e-01,8.632182733758616555e-01,-5.575746444398464036e-02,1.011906634759645707e+00,3.333131673535468242e-01,-4.220137219705371034e-01,-5.658151263872759351e-01,1.410601508634077850e-01,9.171066105906249266e-01,1.046005289864999188e+00,3.485310751067973167e-01,-7.576216706856317429e-02,7.888575902942206453e-01
5.866617397357608565e-01,-5.413940695216523658e-01,-6.505268467613374572e-02,-5.655077282133073036e-01,-5.329310727149585425e-01,-2.417429018273741792e-01,9.238070175531991612e-01,-9.048672739138490240e-01,3.630015290315184440e-01,-2.910098152180898290e-01,-1.519102907204936681e-01,3.345399129020062423e-01,4.372364224299575275e-01,1.916258724798591828e-01,6.854779733669432717e-01,-3.458111589110023781e-02,2.133698664378005372e-01,-1.465385425340362362e-02,-6.787270786391982336e-01,-9.894267423479758961e-01,7.947574278342814935e-01,6.398504255461865409e-01,2.338602418732380894e-01,1.745983192280406715e-01,-8.913407607133587707e-01,-7.853908605964915468e-01,-6.042899287743961345e-01,2.812210434418125904e-01,-8.222644499302740329e-01,-1.792679878364281804e-02,3.308448262766328085e-01,7.801808867222097543e-01,-2.939505041913307304e-01,-7.824230825184427252e-01,1.441929069171308253e-01,3.192754681510203141e-01
-5.035640240598751594e-02,8.294968542730908334e-01,-7.463048870324892059e-01,-1.502551609528964827e+00,5.823328039490787145e-01,-2.553449476163256043e-02,2.999530816552485255e-02,-1.634407344938682005e-01,5.718177765688381431e-01,1.129948683442576707e+00,9.556201685345957486e-01,6.120059599369591652e-01,8.800356313492299631e-02,-2.063635492849377473e-01,5.953994153798373296e-02,7.489237960268856353e-01,-4.549883251494628578e-01,-8.058548165447915190e-01,-1.122548677967180331e-01,2.658027637673238824e-02,6.985628152842889849e-01,-1.173035503780632122e-01,-1.360626005364752589e-01,-9.791691807997017216e-01,3.759334242410318772e-01,6.724366995409343239e-01,2.432653065672793213e-01,6.314066620716155542e-01,-1.247774498916375041e+00,8.915853849628019301e-01,5.963649647389492880e-01,-9.169163120240881870e-01,1.087643263487336531e+00,-3.472026314244680001e-01,9.159967165078596318e-01,-5.216444484232808376e-01
-4.632851245776350990e-02,-6.281825775128985212e-01,-8.659850721581309196e-01,-8.863382550249957470e-01,-5.065633025578410997e-01,-7.265215892616981863e-01,-1.017387434142480229e+00,9.601019017507558817e-02,-6.876349945136875919e-01,8.002115173469941389e-01,9.341545607074820401e-01,-2.696569948535497072e-02,-6.380154580912790196e-01,-5.245243339464848997e-01,3.337320174485676194e-01,1.097249077925980476e+00,-6.945338676571778391e-01,-3.410868730437050522e-01,1.120522203073146400e-01,2.074850085094339935e-01,-6.968328407400823377e-01,-8.733141523957429486e-01,8.569879077775724996e-01,2.590352614578503854e-01,-4.233585386384748905e-01,-6.597658370664467586e-01,-1.975155562661427278e-01,6.734231627559965627e-01,-1.179587194266797701e+00,5.678695557062736210e-01,-3.825693755110092242e-01,-9.783798481165604244e-01,8.163572432436503323e-01,-6.770851817035079545e-01,-2.893990480574842872e-01,-5.436022822259326537e-01
9.866905388512766661e-01,-2.303057669679969000e-01,-5.082849530291815021e-02,3.285427599669554777e-01,1.647166982852273920e-01,2.684350128308113925e-01,6.593703009560009098e-01,5.812151367846383199e-01,-4.571557767143468592e-02,-2.223619844834322234e-01,-3.188363834259880791e-01,-4.103637372964116237e-01,-8.163653728405124710e-01,5.841814431428008492e-01,3.855297170079530211e-01,-1.909401976639002810e-02,-2.872043179848148831e-01,5.533128845596138046e-01,-7.842219185877178367e-01,3.900208517355591709e-01,5.530816689527576768e-01,5.009215082950717601e-01,3.404068627412871750e-01,3.269079610681576153e-01,6.700357298640242654e-01,9.280050051402981559e-01,-1.798224945027745714e-01,2.102595101471969874e-01,-3.722547826826893558e-01,-6.776678596787258924e-01,-5.720784283042241736e-01,1.367173204373160478e-01,5.727234949768356120e-01,8.390995958783615816e-01,8.848813591321638139e-01,2.920289143740165683e-01
7.342511799392621441e-01,-2.222205971319186346e-01,-4.908534458114691135e-01,8.462664504272288113e-01,3.572680239664294821e-01,-5.144273378394356167e-01,7.308960281989492769e-01,3.889700647415459400e-01,-2.107869030170098634e-01,-1.831940206250011471e-01,-2.559813711172622547e-02,4.889648702626764321e-01,9.186024537966966941e-01,9.248199019771845553e-01,6.862694441000671830e-01,-8.644009353661910033e-01,-9.272522146008874699e-01,-4.347653700751107769e-02,-9.526110632499010800e-01,-9.593986174501545339e-01,-6.254628663457355575e-01,9.673892628934642746e-01,-9.376999330337344452e-01,5.127166972939866119e-01,6.472786891177703672e-02,8.702741898235447637e-01,-7.116891436066312693e-01,-5.199894066812620758e-02,8.876883007562598182e-01,4.218630042413853420e-01,9.183611164287088791e-01,6.729011728815844640e-01,2.784218785601602283e-02,-6.365894075296965049e-01,-2.266153232028418896e-01,7.499813354084045036e-01
-7.656046704224926669e-02,6.117700527844924796e-01,3.016805425313340838e-01,8.610719816912847102e-02,1.312238454613945671e-01,-2.079103303848418016e-01,-6.664557760273911446e-01,5.236240882039100430e-02,8.884279890699494642e-01,-4.623553515887456333e-01,7.817028491565960469e-01,-2.140378005943195314e-02,8.836008842443708877e-01,3.303480156557061509e-01,1.350399740681264837e-01,2.170140121929498289e-01,8.201174558860212238e-02,-8.073688147105821944e-01,1.306353304758913203e-01,-1.067895255425061585e+00,-2.966782705202352169e-02,1.405107628803795305e-01,4.420028482615561694e-01,-4.790644738283498238e-01,-2.714538147978939331e-01,-4.158475069562957427e-01,9.861530585849035413e-01,-5.490459584791548275e-01,2.440067080945736711e-01,-5.160979757079537933e-01,7.325526831185208421e-01,8.541869002761319773e-01,1.164928329419898212e+00,6.633049925664466495e-02,9.581816617891247834e-01,-1.231826969167008207e-01
4.582373086528200301e-01,7.332026117649659280e-01,3.273803723460383952e-01,9.244349240885652019e-02,3.366276547993680701e-01,-1.182774175351840595e+00,-1.324004001304633360e-01,4.779091770594989796e-01,-2.153369807481487486e-01,-6.342262767727022688e-01,-7.115500930345046715e-01,-1.103548681236555945e-01,4.279201723349025932e-01,7.566059500626112766e-02,-1.048299289772461895e+00,-1.641627661051419329e+00,1.988307946035913210e+00,1.263167091388869512e+00,-6.027158347320772380e-01,-1.872665034183832247e-02,6.007724292697205204e-01,-4.790388846768348086e-01,-5.455557891065673237e-01,6.125817116192239231e-01,-4.046493465916130017e-01,-2.235843030401399589e-01,3.994057694014559456e-01,6.891944095731113995e-01,1.835453385109785396e+00,-3.406905179162443287e-01,7.209161426243164694e-01,-1.006095282130312851e+00,-2.513997116022497202e+00,9.682114187933898997e-01,-6.357871673912004473e-01,9.652896559427734946e-01
